Cve. Materia,Materia,Clave de Grupo,Tipo Grupo,Modalidad,Docente,Campus,Salón,Horario
MED-9837-00,PRINCIPIOS BASICOS DE ADMINISTRACION,A,Teoria,Presencial,GARCIA VALTIERRA JUAN CARLOS,CU,107-C-308-b,"Martes 10:00-12:00, Viernes 10:00-12:00"
MED-9837-00,PRINCIPIOS BASICOS DE ADMINISTRACION,A-L1,Complementario,Presencial,GARCIA VALTIERRA JUAN CARLOS,CU,107-C-308-b,Viernes 9:00-10:00
MED-9838-00,NUTRICION GERIATRICA,A,Teoria,Presencial,ESCOBAR GUERRERO JESSICA LORENA,CU,107-C-308-c,"Jueves 12:00-14:00, Viernes 12:00-14:00"
MED-9839-00,SOCIOLOGIA DEL ENVEJECIMIENTO II,A,Teoria,Presencial,GARCIA TALAVERA JESUS MANUEL,CU,107-C-308-c,"Lunes 12:00-14:00, Jueves 14:00-16:00"
MED-9839-00,SOCIOLOGIA DEL ENVEJECIMIENTO II,A-L1,Complementario,Presencial,GARCIA TALAVERA JESUS MANUEL,CU,107-C-308-b,Martes 13:00-14:00
MED-9840-00,METODOLOGIA DE LA INVESTIGACION,A,Teoria,Presencial,CASTELLANOS VARGAS ROSA OLIMPIA,CU,107-C-308-c,"Lunes 10:00-12:00, Viernes 14:00-16:00"
MED-9840-00,METODOLOGIA DE LA INVESTIGACION,A-L1,Complementario,Presencial,CASTELLANOS VARGAS ROSA OLIMPIA,CU,107-C-308-b,Martes 12:00-13:00
MED-9851-00,PLANEACION ESTRATEGICA I,A,Teoria,Presencial,GARCIA VALTIERRA JUAN CARLOS,CU,107-C-204,"Lunes 14:00-16:00, Martes 8:00-10:00"
MED-9851-00,PLANEACION ESTRATEGICA I,A-L1,Laboratorio,Presencial,GARCIA VALTIERRA JUAN CARLOS,CU,107-C-204,Miércoles 8:00-10:00
MED-9852-00,EDUCACION PARA LA SALUD I,A,Teoria,Presencial,CANCHOLA SOMOZA MARIBEL,CU,107-C-204,"Lunes 16:00-17:00, Martes 16:00-18:00"
MED-9852-00,EDUCACION PARA LA SALUD I,A-L1,Laboratorio,Presencial,CANCHOLA SOMOZA MARIBEL,CU,107-C-204,Lunes 17:00-18:00
MED-9853-00,ERGONOMIA I,A,Teoria,Presencial,HERNANDEZ VALENCIA CLAUDIA,CU,107-C-204,"Martes 10:00-12:00, Jueves 14:00-15:00"
MED-9853-00,ERGONOMIA I,A-L1,Laboratorio,Presencial,HERNANDEZ VALENCIA CLAUDIA,CU,107-C-204,Jueves 15:00-16:00
MED-9854-00,SEMINARIO DE INVESTIGACION I,A,Teoria,Presencial,CASTELLANOS VARGAS ROSA OLIMPIA,CU,107-C-304,"Lunes 12:00-14:00, Jueves 10:00-12:00"
MED-9854-00,SEMINARIO DE INVESTIGACION I,A-L1,Laboratorio,Presencial,CASTELLANOS VARGAS ROSA OLIMPIA,CU,107-C-304,Jueves 9:00-10:00
MED-9855-00,ACONDICIONAMIENTO FISICO,A,Teoria,Presencial,GUERECA ARVIZUO JAIME,CU,107-C-204,"Martes 12:00-14:00, Jueves 12:00-13:00"
MED-9855-00,ACONDICIONAMIENTO FISICO,A-L1,Laboratorio,Presencial,GUERECA ARVIZUO JAIME,CU,107-C-204,Jueves 13:00-14:00
MED-9893-00,GERONTOLOGIA COMUNITARIA,A,Teoria,Presencial,AGUILAR GONZALEZ RAQUEL HAYDEE,CU,107,"Miércoles 12:00-14:00, Jueves 12:00-13:00"
MED-9909-17,ECOLOGIA DE LA SALUD,D,Teoria,Presencial,GUTIERREZ ESCOBAR JAVIER DANIEL,CU,107,"Lunes 10:00-11:00, Miércoles 12:00-14:00, Miércoles 14:00-15:00"
MED-9909-17,ECOLOGIA DE LA SALUD,E,Teoria,Presencial,ARELLANO CARRILLO MANUEL DAVID,CU,107,"Lunes 12:00-14:00, Jueves 11:00-13:00"
MED-9910-17,HISTORIA Y FILOSOFIA DEL CUIDADO,D,Teoria,Presencial,ALVARADO PIZARRO ANGEL NOE,CU,107,"Lunes 10:00-11:00, Martes 10:00-12:00"
MED-9910-17,HISTORIA Y FILOSOFIA DEL CUIDADO,E,Teoria,Presencial,PRIETO OCHOA MARIA ELIZABETH,CU,107,"Miércoles 10:00-12:00, Viernes 11:00-12:00"
MED-9911-17,ETICA DEL CUIDADO,D,Teoria,Presencial,ALVARADO PIZARRO ANGEL NOE,CU,107,"Lunes 8:00-10:00, Martes 8:00-9:00"
MED-9911-17,ETICA DEL CUIDADO,E,Teoria,Presencial,PRIETO OCHOA MARIA ELIZABETH,CU,107-C-223-g,"Martes 8:00-10:00, Viernes 10:00-11:00"
MED-9912-17,ENFERMERIA FUNDAMENTAL,H,Teoria,Presencial,ALVARADO PIZARRO ANGEL NOE,CU,107-D3-211,"Martes 12:00-14:00, Jueves 10:00-11:00, Jueves 12:00-14:00"
MED-9912-17,ENFERMERIA FUNDAMENTAL,I,Teoria,Presencial,MUÑOZ LIVAS JESUS FERNANDO,CU,107-D3-211,"Lunes 10:00-13:00, Martes 10:00-12:00"
MED-9913-17,ENFOQUES TEORICOS DE ENFERMERIA,H,Teoria,Presencial,PRIETO OCHOA MARIA ELIZABETH,CU,107,"Lunes 12:00-14:00, Miércoles 12:00-13:00"
MED-9913-17,ENFOQUES TEORICOS DE ENFERMERIA,I,Teoria,Presencial,CUEVAS JAIMES BRENDA LIZETH,CU,107,Miércoles 10:00-13:00
MED-9914-17,ENFERMERIA FAMILIAR,H,Teoria,Presencial,ALVARADO PIZARRO ANGEL NOE,CU,107,"Miércoles 10:00-12:00, Jueves 11:00-12:00"
MED-9914-17,ENFERMERIA FAMILIAR,I,Teoria,Presencial,CUEVAS JAIMES BRENDA LIZETH,CU,107,"Miércoles 13:00-14:00, Viernes 12:00-14:00"
MED-9915-17,EDUCACION PARA LA SALUD,H,Teoria,Presencial,PRIETO OCHOA MARIA ELIZABETH,CU,107,"Lunes 10:00-12:00, Martes 10:00-11:00"
MED-9915-17,EDUCACION PARA LA SALUD,I,Teoria,Presencial,ALVARADO PIZARRO ANGEL NOE,CU,107,"Martes 14:00-16:00, Miércoles 9:00-10:00"
MED-9916-17,SALUD REPRODUCTIVA,C,Teoria,Presencial,ESCALANTE ROMERO LUZ DEL CARMEN,CU,107,"Jueves 8:00-10:00, Viernes 8:00-10:00"
MED-9917-17,CUIDADOS DE LA MUJER Y EL RECIEN NACIDO,C,Teoria,Presencial,MUÑOZ LIVAS JESUS FERNANDO,CU,107-D3-211,"Jueves 14:00-16:00, Viernes 13:00-15:00"
MED-9918-17,PROCESO DE ENFERMERIA,D,Teoria,Presencial,CUEVAS JAIMES BRENDA LIZETH,CU,107,"Jueves 13:00-14:00, Jueves 16:00-18:00"
MED-9922-17,PROCESOS PATOLOGICOS,F,Teoria,Presencial,... ... ...,CU,107,"Jueves 8:00-10:00, Viernes 8:00-11:00"
MED-9942-17,SALUD MENTAL,F,Teoria,Presencial,,CU,107,"Jueves 12:00-14:00, Viernes 16:00-17:00"
BAS-1200-96,METODOS NUMERICOS,D,Teoria,Presencial,PINEDA DOMINGUEZ PAMELA MARCELA,CU,107-C-223-f,Viernes 11:00-14:00
BAS-1200-96,METODOS NUMERICOS,E,Teoria,Presencial,PINEDA DOMINGUEZ PAMELA MARCELA,CU,107-C-223-f,Viernes 14:00-17:00
BAS-1204-96,BIOQUIMICA APLICADA,C,Teoria,Presencial,ARELLANO ORTIZ ANA LIDIA,CU,107-C-306,"Miércoles 14:00-17:00, Viernes 14:00-16:00"
BAS-1204-96,BIOQUIMICA APLICADA,C-L1,Complementario,Presencial,MACIAS ALHAMBRA MARIO ALBERTO,CU,107-D3-210,"Lunes 8:00-11:00, Viernes 11:00-13:00"
BAS-1209-03,BIOQUIMICA,D,Teoria,Presencial,ARELLANO CARRILLO MANUEL DAVID,CU,107-C-306,"Lunes 8:00-9:00, Miércoles 8:00-10:00, Viernes 8:00-10:00"
BAS-1209-03,BIOQUIMICA,E,Teoria,Presencial,ARELLANO CARRILLO MANUEL DAVID,CU,107,"Martes 12:00-14:00, Miércoles 10:00-13:00"
BAS-1209-96,ADMINISTRACION DE SERVICIOS ALIMENTICIOS,C,Teoria,Presencial,CHAVARRIA GUTIERREZ MANUEL ENRIQUE,CU,107-C-306,Lunes 14:00-17:00
BAS-1209-96,ADMINISTRACION DE SERVICIOS ALIMENTICIOS,C-L1,Laboratorio,Presencial,CHAVARRIA GUTIERREZ MANUEL ENRIQUE,CU,107-D3-105,Jueves 11:00-13:00
BAS-1211-96,MICROBIOLOGIA DE ALIMENTOS,C,Teoria,Presencial,ESCOBAR GUERRERO JESSICA LORENA,CU,107-C-304,Lunes 8:00-11:00
BAS-1211-96,MICROBIOLOGIA DE ALIMENTOS,C-L1,Complementario,Presencial,ESCOBAR GUERRERO JESSICA LORENA,CU,107-D3-209,"Martes 10:00-12:00, Miércoles 11:00-12:00"
BAS-1212-96,BROMATOLOGIA,C,Teoria,Presencial,HERNANDEZ CARRILLO JOCELIN GABRIELA,CU,107,"Lunes 14:00-15:00, Lunes 15:00-16:00, Martes 14:00-17:00"
BAS-1212-96,BROMATOLOGIA,C-L1,Complementario,Presencial,SIGALA HERNANDEZ ALEJANDRO,CU,107,"Miércoles 14:00-17:00, Jueves 14:00-16:00"
BAS-1404-05,MICROBIOLOGIA BASICA,C,Teoria,Presencial,GUTIERREZ ESCOBAR JAVIER DANIEL,CU,107,"Miércoles 8:00-11:00, Viernes 13:00-14:00"
BAS-1404-05,MICROBIOLOGIA BASICA,C-L1,Complementario,Presencial,GUTIERREZ ESCOBAR JAVIER DANIEL,CU,107-D3-210,"Lunes 11:00-14:00, Martes 11:00-13:00"
BAS-1501-99,QUIMICA GENERAL,C,Teoria,Presencial,MARTINEZ OSUNA DANIEL,CU,107-C-205,"Martes 14:00-16:00, Jueves 14:00-16:00"
BAS-1501-99,QUIMICA GENERAL,D,Teoria,Presencial,MARTINEZ OSUNA DANIEL,CU,107-C-205,"Martes 16:00-18:00, Jueves 16:00-18:00"
BAS-1502-99,MATEMATICAS,D,Teoria,Presencial,MURILLO GARCIA JUAN,CU,107-C-205,"Lunes 18:00-20:00, Jueves 18:00-20:00"
BAS-1502-99,MATEMATICAS,E,Teoria,Presencial,MURILLO GARCIA JUAN,CU,107,"Lunes 16:00-18:00, Jueves 16:00-18:00"
BAS-1502-99,MATEMATICAS,F,Teoria,Presencial,PINEDA DOMINGUEZ PAMELA MARCELA,CU,107,"Martes 18:00-20:00, Jueves 18:00-20:00"
BAS-1504-99,LECTURA Y REDACCION,F,Teoria,Presencial,PEÑA BAÑUELOS JOEL,CU,107,"Martes 16:00-18:00, Jueves 16:00-18:00"
BAS-1504-99,LECTURA Y REDACCION,G,Teoria,Presencial,MARIN LUCAS FABIOLA,CU,107-C-221,"Martes 14:00-16:00, Jueves 14:00-16:00"
BAS-1510-99,FISICA,D,Teoria,Presencial,PINEDA DOMINGUEZ PAMELA MARCELA,CU,107-C-223-d,"Martes 12:00-14:00, Jueves 12:00-14:00"
BAS-1512-99,ESTADISTICA DESCRIPTIVA,D,Teoria,Presencial,MURILLO GARCIA JUAN,CU,107-C-223-d,"Miércoles 16:00-18:00, Viernes 16:00-18:00"
BAS-1513-99,TECNICAS DE INVESTIGACION DOCUMENTACION,D,Teoria,Presencial,... ... ...,CU,107-C-308-c,"Martes 8:00-10:00, Jueves 8:00-10:00"
BAS-1521-99,BIOMECANICA,C,Teoria,Presencial,HERNANDEZ VALENCIA CLAUDIA,CU,107-C-223-f,Lunes 14:00-16:00
BAS-1525-99,CULTURA Y SOCIEDAD MEXICANA,D,Teoria,Presencial,MARTINEZ RUIZ NORA PATRICIA,CU,107-C-221,"Miércoles 14:00-16:00, Viernes 14:00-16:00"
BAS-1525-99,CULTURA Y SOCIEDAD MEXICANA,E,Teoria,Presencial,MARTINEZ RUIZ NORA PATRICIA,CU,107-C-205,"Miércoles 12:00-14:00, Viernes 12:00-14:00"
BAS-2001-03,METODOLOGIA DE LA INVESTIGACION,C,Teoria,Presencial,CUEVAS JAIMES BRENDA LIZETH,CU,107-C-308-f,"Jueves 10:00-12:00, Viernes 10:00-12:00"
BAS-2001-05,METODOLOGIA DE LA INVESTIGACION,D,Teoria,Presencial,ROMERO BEJARANO ALEJANDRA,CU,107,"Lunes 11:00-12:00, Miércoles 12:00-14:00, Jueves 13:00-14:00"
,,,,,,,,,
BAS-3133-05,QUIMICA DE ALIMENTOS,B,Teoria,Presencial,HERNANDEZ CARRILLO JOCELIN GABRIELA,CU,107-C-204,Miércoles 10:00-12:00
BAS-3133-05,QUIMICA DE ALIMENTOS,B-L1,Complementario,Presencial,HERNANDEZ CARRILLO JOCELIN GABRIELA,CU,107-D3-208,Lunes 12:00-14:00
BAS-3916-99,SEMINARIO RECEPCIONAL I,F,Laboratorio,Presencial,ARELLANO ORTIZ ANA LIDIA,CU,107-C-308-e,"Lunes 8:00-11:00, Miércoles 9:00-10:00"
BAS-3918-99,SEMINARIO RECEPCIONAL II,D,Laboratorio,Presencial,VALENZUELA CALVILLO LINDA SELEN,CU,107-C-308-f,"Jueves 8:00-10:00, Viernes 8:00-10:00"
BAS-3920-99,SEMINARIO RECEPCIONAL III,E,Laboratorio,Presencial,HERNANDEZ CARRILLO JOCELIN GABRIELA,CU,107-C-308-g,Lunes 8:00-12:00
BAS-9817-00,BIOQUIMICA,A,Teoria,Presencial,GUERECA ARVIZUO JAIME,CU,107-C-308-b,"Lunes 12:00-14:00, Miércoles 11:00-14:00"
PEC-0078-00,ANATOMIA Y DISECCIONES VETERINARIA,C,Teoria,Presencial,BAÑUELOS FAVELA JUAN FRANCISCO,CU,107-C-221,"Lunes 8:00-10:00, Miércoles 8:00-10:00, Viernes 8:00-10:00"
PEC-0078-00,ANATOMIA Y DISECCIONES VETERINARIA,D,Teoria,Presencial,FERNANDEZ MONTIEL MAYRA LIZETH,CU,107-C-222,"Martes 8:00-10:00, Miércoles 8:00-10:00, Jueves 10:00-12:00"
PEC-0079-00,FISIOLOGIA CELULAR Y BIOFISICA,E,Teoria,Presencial,RIVERA SIDA JORGE DANIEL,CU,107-C-221,"Lunes 11:00-14:00, Miércoles 10:00-12:00"
PEC-0079-00,FISIOLOGIA CELULAR Y BIOFISICA,E-L1,Complementario,Presencial,,CU,107-D3-209,Jueves 12:00-14:00
PEC-0079-00,FISIOLOGIA CELULAR Y BIOFISICA,F,Teoria,Presencial,RAMIREZ FLORES GINA,CU,107-C-222,"Lunes 8:00-11:00, Miércoles 12:00-14:00"
PEC-0079-00,FISIOLOGIA CELULAR Y BIOFISICA,F-L1,Complementario,Presencial,CASTAÑEDA CORRAL JOSE JAVIER,CU,107-D3-210,Miércoles 10:00-12:00
PEC-0080-00,EXTERIOR Y MANEJO DE LOS ANIMALES DOMESTICOS,C,Teoria,Presencial,CASTAÑEDA CORRAL JOSE JAVIER,CU,107-C-221,"Martes 8:00-10:00, Jueves 8:00-10:00"
PEC-0080-00,EXTERIOR Y MANEJO DE LOS ANIMALES DOMESTICOS,D,Teoria,Presencial,CASTAÑEDA CORRAL JOSE JAVIER,CU,107-C-222,"Martes 10:00-12:00, Jueves 12:00-14:00"
PEC-0081-00,ESTADISTICA DESCRIPTIVA,H,Teoria,Presencial,RAMIREZ FLORES GINA,CU,107-C-221,Viernes 11:00-14:00
PEC-0081-00,ESTADISTICA DESCRIPTIVA,I,Teoria,Presencial,RAMIREZ FLORES GINA,CU,107-C-222,Viernes 8:00-11:00
PEC-0082-00,METODOLOGIA DE LA INVESTIGACION,D,Teoria,Presencial,JANACUA VIDALES HECTOR,CU,107,Viernes 14:00-17:00
PEC-0083-00,BIOETICA,C,Teoria,Presencial,ALONSO MENDOZA VICTOR MANUEL,CU,107-D3-211,Miércoles 12:00-14:00
PEC-0083-00,BIOETICA,D,Teoria,Presencial,ALONSO MENDOZA VICTOR MANUEL,CU,107-C-307,Miércoles 14:00-16:00
PEC-0084-00,ANATOMIA TOPOGRAFICA,C,Teoria,Presencial,RUIZ ONTIVEROS ALAN IVAN,CU,107-C-223-b,"Martes 14:00-16:00, Jueves 14:00-16:00"
PEC-0084-00,ANATOMIA TOPOGRAFICA,D,Teoria,Presencial,BAÑUELOS FAVELA JUAN FRANCISCO,CU,107-C-223-c,"Lunes 11:00-12:00, Miércoles 11:00-12:00, Viernes 10:00-12:00"
PEC-0085-00,FISIOLOGIA VETERINARIA,C,Teoria,Presencial,MACIEL SALAS JOSE ANGEL,CU,107-C-223-b,"Lunes 16:00-18:00, Miércoles 16:00-18:00, Viernes 16:00-17:00"
PEC-0085-00,FISIOLOGIA VETERINARIA,C-L1,Laboratorio,Presencial,MACIEL SALAS JOSE ANGEL,CU,107-D3-104,Miércoles 18:00-20:00
PEC-0085-00,FISIOLOGIA VETERINARIA,D,Teoria,Presencial,CASTORENA MARTINEZ JOSE PABLO,CU,107-C-223-c,"Lunes 12:00-14:00, Martes 12:00-14:00, Jueves 13:00-14:00"
PEC-0085-00,FISIOLOGIA VETERINARIA,D-L1,Laboratorio,Presencial,HERNANDEZ DOROTEO ADRIANA,CU,107,Sábado 10:00-12:00
PEC-0086-00,HISTOLOGIA Y EMBRIOLOGIA VETERINARIA,C,Teoria,Presencial,RUIZ ONTIVEROS ALAN IVAN,CU,107-C-223-b,"Lunes 14:00-16:00, Miércoles 14:00-16:00, Viernes 12:00-14:00"
PEC-0086-00,HISTOLOGIA Y EMBRIOLOGIA VETERINARIA,C-L1,Laboratorio,Presencial,RUIZ ONTIVEROS ALAN IVAN,CU,107-D3-208,Viernes 14:00-16:00
PEC-0086-00,HISTOLOGIA Y EMBRIOLOGIA VETERINARIA,D,Teoria,Presencial,FERNANDEZ MONTIEL MAYRA LIZETH,CU,107-C-223-c,"Lunes 10:00-11:00, Martes 11:00-12:00, Miércoles 10:00-11:00, Jueves 8:00-10:00, Viernes 9:00-10:00"
PEC-0086-00,HISTOLOGIA Y EMBRIOLOGIA VETERINARIA,D-L1,Laboratorio,Presencial,FERNANDEZ MONTIEL MAYRA LIZETH,CU,107-D3-208,Lunes 8:00-10:00
PEC-0087-00,ETOLOGIA VETERINARIA,C,Teoria,Presencial,RUIZ ONTIVEROS ALAN IVAN,CU,107-C-223-b,Martes 16:00-19:00
PEC-0087-00,ETOLOGIA VETERINARIA,D,Teoria,Presencial,HERNANDEZ DOROTEO ADRIANA,CU,107-C-223-c,Martes 8:00-11:00
PEC-0088-00,BIOQUIMICA VETERINARIA I,C,Teoria,Presencial,TORRES RODRIGUEZ ELENA,CU,107-C-223-b,"Miércoles 12:00-14:00, Jueves 16:00-18:00"
PEC-0088-00,BIOQUIMICA VETERINARIA I,C-L1,Complementario,Presencial,TORRES RODRIGUEZ ELENA,CU,107-D3-209,Lunes 18:00-20:00
PEC-0088-00,BIOQUIMICA VETERINARIA I,D,Teoria,Presencial,CASTAÑEDA CORRAL JOSE JAVIER,CU,107-C-307,"Jueves 14:00-16:00, Viernes 12:00-14:00"
PEC-0088-00,BIOQUIMICA VETERINARIA I,D-L1,Complementario,Presencial,... ... ...,CU,107-D3-209,Miércoles 12:00-14:00
PEC-0089-00,ESTADISTICA INFERENCIAL,E,Teoria,Presencial,,CU,107,"Lunes 11:00-13:00, Martes 11:00-12:00"
PEC-0089-00,ESTADISTICA INFERENCIAL,F,Teoria,Presencial,OLGUIN ARREDONDO HECTOR ARMANDO,CU,107-C-223-c,Jueves 10:00-13:00
PEC-0090-00,VIROLOGIA Y ENFERMEDADES VIRALES DE LOS ANIMALES,C,Teoria,Presencial,RIVERA VILLARREAL CLAUDIA JUDITH,CU,107-C-223-e,"Martes 8:00-10:00, Jueves 8:00-10:00"
PEC-0090-00,VIROLOGIA Y ENFERMEDADES VIRALES DE LOS ANIMALES,D,Teoria,Presencial,TORRES RODRIGUEZ ELENA,CU,107-C-308-f,"Martes 16:00-18:00, Miércoles 14:00-16:00"
PEC-0090-00,VIROLOGIA Y ENFERMEDADES VIRALES DE LOS ANIMALES,D-L1,Complementario,Presencial,TORRES RODRIGUEZ ELENA,CU,107-D3-209,Lunes 16:00-18:00
PEC-0091-00,PROPEDEUTICA VETERINARIA,C,Teoria,Presencial,MACIEL SALAS JOSE ANGEL,CU,107-C-223-e,"Lunes 11:00-12:00, Miércoles 11:00-14:00"
PEC-0092-00,BACTERIOLOGIA Y MICOLOGIA VETERINARIA,C,Teoria,Presencial,CASTORENA MARTINEZ JOSE PABLO,CU,107-C-223-e,"Martes 10:00-12:00, Jueves 10:00-12:00"
PEC-0092-00,BACTERIOLOGIA Y MICOLOGIA VETERINARIA,C-L1,Complementario,Presencial,CASTORENA MARTINEZ JOSE PABLO,CU,107,Viernes 14:00-16:00
PEC-0092-00,BACTERIOLOGIA Y MICOLOGIA VETERINARIA,C-L2,Complementario,Presencial,DELGADO QUIROZ CARLOS MANUEL,CU,107,Viernes 14:00-16:00
PEC-0092-00,BACTERIOLOGIA Y MICOLOGIA VETERINARIA,D,Teoria,Presencial,TORRES RODRIGUEZ ELENA,CU,107-C-308-f,"Martes 14:00-16:00, Jueves 14:00-16:00"
PEC-0092-00,BACTERIOLOGIA Y MICOLOGIA VETERINARIA,D-L1,Complementario,Presencial,TORRES RODRIGUEZ ELENA,CU,107-D3-209,Lunes 14:00-16:00
PEC-0093-00,BIOQUIMICA VETERINARIA II,C,Teoria,Presencial,RIVERA SIDA JORGE DANIEL,CU,107,"Miércoles 8:00-10:00, Viernes 10:00-12:00"
PEC-0093-00,BIOQUIMICA VETERINARIA II,C-L1,Complementario,Presencial,... ... ...,CU,107,Lunes 12:00-14:00
PEC-0094-00,ECOLOGIA,D,Teoria,Presencial,GARCIA CASTAÑEDA MAURICIO,CU,107-C-223-e,"Martes 12:00-14:00, Jueves 12:00-13:00"
PEC-0095-00,DISEÑO EXPERIMENTAL,D,Teoria,Presencial,ESCARCEGA AVILA ANGELICA MARIA,CU,107-C-306,Jueves 12:00-16:00
PEC-0096-00,INMUNOLOGIA VETERINARIA,C,Teoria,Presencial,MACIEL SALAS JOSE ANGEL,CU,107-C-223-e,"Lunes 14:00-16:00, Jueves 14:00-16:00"
PEC-0097-00,PARASITOLOGIA Y ENFERMEDADES PARASITARIAS I,C,Teoria,Presencial,CAMACHO ACOSTA MANUEL,CU,107-C-223-e,"Martes 14:00-16:00, Miércoles 14:00-16:00"
PEC-0098-00,FARMACOLOGIA VETERINARIA,C,Teoria,Presencial,CAMACHO ACOSTA MANUEL,CU,107-C-223-e,"Martes 16:00-19:00, Jueves 16:00-19:00"
PEC-0099-00,GENETICA Y MEJORAMIENTO ANIMAL,C,Teoria,Presencial,ACEVES SALGADO ENRIQUE ALONSO,CU,107-C-223-e,"Lunes 18:00-20:00, Miércoles 18:00-20:00"
PEC-0101-00,NUTRICION ANIMAL,D,Teoria,Presencial,GUTIERREZ LOPEZ BERNARDO DANIEL,CU,107-C-223-e,"Lunes 16:00-18:00, Miércoles 16:00-18:00"
PEC-0101-00,NUTRICION ANIMAL,D-L1,Complementario,Presencial,GUTIERREZ LOPEZ BERNARDO DANIEL,CU,107,Viernes 17:00-19:00
PEC-0102-00,PARASITOLOGIA Y ENFERMEDADES PARASITARIAS II,C,Teoria,Presencial,LOZA TREVIÑO ALEJANDRO DANIEL,CU,107,"Jueves 18:00-20:00, Viernes 7:00-9:00"
PEC-0103-00,ALIMENTACION ANIMAL,D,Teoria,Presencial,GUTIERREZ LOPEZ BERNARDO DANIEL,CU,107-C-308-d,"Lunes 18:00-20:00, Jueves 14:00-16:00"
PEC-0104-00,PATOLOGIA GENERAL VETERINARIA,B,Teoria,Presencial,WONG SAAVEDRA RAMON ALEJANDRO,CU,107,"Lunes 13:00-15:00, Martes 16:00-18:00"
PEC-0105-00,REPRODUCCION ANIMAL,C,Teoria,Presencial,OROZCO LUCERO ERNESTO,CU,107,"Lunes 15:00-18:00, Viernes 9:00-12:00"
PEC-0107-00,TECNICAS Y TERAPEUTICAS QUIRURGICAS VETERINARIAS I,C,Teoria,Presencial,RODRIGUEZ ALARCON CARLOS ARTURO,CU,107-C-308-f,Martes 9:00-12:00
PEC-0108-00,PATOLOGIA SISTEMICA VETERINARIA,B,Teoria,Presencial,WONG SAAVEDRA RAMON ALEJANDRO,CU,107,"Lunes 16:00-18:00, Martes 14:00-16:00, Jueves 8:00-10:00, Viernes 16:00-18:00"
PEC-0109-00,ECONOMIA Y ADMINISTRACION PECUARIA,C,Teoria,Presencial,GARCIA CASTAÑEDA MAURICIO,CU,107,"Martes 16:00-18:00, Miércoles 15:00-17:00"
PEC-0110-00,TOXICOLOGIA VETERINARIA,C,Teoria,Presencial,HERNANDEZ DOROTEO ADRIANA,CU,107-C-308-e,Martes 12:00-14:00
PEC-0111-00,CALIDAD E INOCUIDAD ALIMENTARIA,D,Teoria,Presencial,RIVERA SIDA JORGE DANIEL,CU,107,"Lunes 14:00-16:00, Jueves 10:00-12:00"
PEC-0131-00,PRODUCCION Y APROVECHAMIENTO DE FORRAJES,B,Teoria,Presencial,GARCIA CASTAÑEDA MAURICIO,CU,107-C-204,Martes 14:00-16:00
PEC-0132-00,ELABORACION DE PRODUCTOS LACTEOS,B,Teoria,Presencial,GARCIA CASTAÑEDA MAURICIO,CU,107-C-204,Miércoles 17:00-19:00
PEC-0133-00,INTRODUCCION A LA BOTANICA,B,Teoria,Presencial,GARCIA CASTAÑEDA MAURICIO,CU,107-C-304,"Martes 18:00-19:00, Miércoles 18:00-19:00"
PEC-0135-00,ZOOTECNIA Y MEDICINA DE FAUNA SILVESTRE,B,Teoria,Presencial,ABARCA DE HOYOS NADIA CRISTINA,CU,107-C-308-g,Lunes 16:00-18:00
ADM-1111-05,ADMINISTRACION GENERAL,B,Teoria,Presencial,RAYAS HERNANDEZ JUAN MANUEL,CU,107-C-308-g,Miércoles 13:00-16:00
ADM-3119-05,DESARROLLO EMPRESARIAL,C,Teoria,Presencial,GARCIA VALTIERRA JUAN CARLOS,CU,107,Martes 14:00-16:00
,,,,,,,,,
ADM-3119-05,DESARROLLO EMPRESARIAL,C-L1,Laboratorio,Presencial,GARCIA VALTIERRA JUAN CARLOS,CU,107-C-308-h,"Martes 16:00-17:00, Jueves 14:00-16:00"
ADM-3141-03,GESTION Y LIDERAZGO ENFERMERIA I,F,Teoria,Presencial,MUÑOZ LIVAS JESUS FERNANDO,CU,107-C-205,"Jueves 8:00-10:00, Viernes 9:00-10:00"
ADM-3142-03,GESTION Y LIDERAZGO ENFERMERIA II,C,Teoria,Presencial,GONZALEZ TEJADA CARLOS,CU,107,"Jueves 10:00-12:00, Viernes 11:00-12:00"
CIA-1000-95,PRINCIPIOS BASICOS DE ADMINISTRACION,B,Teoria,Presencial,SALAS FERNANDEZ JORGE FRANCISCO,CU,107-B-115,"Lunes 12:00-14:00, Miércoles 12:00-14:00"
CIA-1000-95,PRINCIPIOS BASICOS DE ADMINISTRACION,C,Teoria,Presencial,SALAS FERNANDEZ JORGE FRANCISCO,CU,107-B-101-g,"Martes 14:00-16:00, Jueves 14:00-16:00"
CIA-1002-95,PLANEACION Y CONTROL,A,Teoria,Presencial,PINEDA HECTOR,CU,107-A-106,"Martes 16:00-18:00, Jueves 16:00-18:00"
CIA-1002-95,PLANEACION Y CONTROL,B,Teoria,Presencial,LEAL LARA JOSE EDER,CU,107-A-301,"Martes 8:00-10:00, Jueves 8:00-10:00"
CIA-1003-95,INTRODUCCION A LA UNIVERSIDAD,A,Teoria,Presencial,CALDERON MARQUEZ PAULINA,CU,107-A-218,"Martes 10:00-12:00, Jueves 10:00-12:00"
CIA-1200-95,ORGANIZACION,A,Teoria,Presencial,LEAL LARA JOSE EDER,CU,107-A-214,"Martes 10:00-12:00, Jueves 10:00-12:00"
